awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
The Tabelog Award 2024 Silver 受賞店,ボニュ,参宮橋駅 356m , フレンチ、ケーキ,美食への真摯な想いが誘う旨みの極致。余分なものを加えずシンプルに仕上げた鮮烈なる一皿を。,"￥40,000～￥49,999","￥40,000～￥49,999",4.39,-,https://tabelog.com/tokyo/A1304/A130401/13184186/,完全予約制,ご予約日の1週間前よりキャンセル料として予約時の合計金額100%頂戴いたします。,JR代々木駅 徒歩10分京王新線初台駅 徒歩6分小田急線参宮橋駅 徒歩6分 参宮橋駅から356m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.681253338692066,139.69127688443731",080-7811-3570,東京都渋谷区代々木4-22-17 クイーンズ代々木 1F,302
The Tabelog Award 2024 Silver 受賞店,シェ・イノ,京橋駅 114m , フレンチ,艶やかなソースが奏でる喜びと愛情に満ちたシンフォニーを、ステンドグラス煌めく美麗な空間で。,"￥30,000～￥39,999","￥30,000～￥39,999",4.37,日曜日,https://tabelog.com/tokyo/A1302/A130202/13000510/,予約可,,地下鉄銀座線「京橋」駅 5番出口より徒歩1分地下鉄都営浅草線「宝町」駅 A5出口より徒歩5分地下鉄有楽町線 「銀座一丁目」駅 7番出口より徒歩5分東京駅八重洲南口より徒歩7分 京橋駅から114m,11:30 - 13:30,■ 定休日毎週日曜、月2回月曜、年末年始,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67686843871956,139.76882268433872",03-3274-2020,東京都中央区京橋2-4-16 明治京橋ビル1F,855
The Tabelog Award 2024 Silver 受賞店,SEZANNE,京橋駅 321m , フレンチ,ラグジュアリー空間で最高の美食体験を,"￥60,000～￥79,999","￥60,000～￥79,999",4.35,月曜日、火曜日,https://tabelog.com/tokyo/A1302/A130201/13256878/,予約可,■■アレルギー食材、お苦手食材をお持ちの場合、ご対応は致しません。予めご了承下さいませ。※甲殻類(海老、牡蠣、帆立、イカ、その他貝類)魚介類、乳製品が複数メニューに含まれます。玉ねぎ、ニンジン、セロリ、キノコ、豚肉、豚由来のゼラチンは必ず出汁に含まれます。）料理の性質上、アルコールアレルギー・貝類・甲殻類アレルギーがある場合、対応が難しい為ご予約をお控えいただくようお願いいたします。,JR：東京駅　八重洲南口から徒歩4分有楽町　京橋口　5分地下鉄：　銀座線　京橋駅5番出口　３分有楽町線　銀座一丁目駅　１番出口　4分有楽町駅　A9判出口　４分 京橋駅から321m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67802778170553,139.7669502438054",03-5222-5810,東京都千代田区丸の内1-11-1 パシフィックセンチュリープレイス,341
The Tabelog Award 2024 Silver 受賞店,エスキス,銀座駅 71m , フレンチ,未来につなぐ最旬のフレンチ,"￥30,000～￥39,999","￥30,000～￥39,999",4.34,-,https://tabelog.com/tokyo/A1301/A130101/13142530/,予約可,ご予約は、原則として平日・土曜午前11時ころから午後8時ころまでお電話で承ります。[1]ご予約日、お時間、人数[2]お名前( フルネーム）とご連絡先[3]希望のお席 ( こだわらない、個室）[4]おまかせコースのみです。アレルギー、苦手な食材、以前のご来店歴（お料理の関係でお聞きします）直前に確認のお電話をさせていただく場合がございます。,地下鉄銀座駅から徒歩３分 銀座駅から71m,12:00 - 13:00,■ 定休日不定期にお休みを頂くことがございます。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （d払い）,"35.6717067387211,139.76339928429036",03-5537-5580,東京都中央区銀座5-4-6 ロイヤルクリスタル銀座 9Ｆ,994
The Tabelog Award 2024 Silver 受賞店,アピシウス,日比谷駅 110m , フレンチ,創業40年を超える老舗グランメゾン。比類なき大人の社交場でフランス料理の正統を味わう,"￥50,000～￥59,999","￥50,000～￥59,999",4.33,,https://tabelog.com/tokyo/A1301/A130102/13000145/,予約可,"※システム上満席でもご予約できる場合があります。　お電話にてお問合せ下さいませ。※記念日などでホールのケーキをご注文される場合は1週間前までとさせて頂きます。※花束は6,600円から承ります。（前日まで可）",ＪＲ有楽町駅中央西口から 徒歩2分 日比谷駅から110m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67524603871812,139.76110588432772",03-3214-1361,東京都千代田区有楽町1-9-4 蚕糸会館　Ｂ１Ｆ,917
The Tabelog Award 2024 Silver 受賞店,レ セゾン,日比谷駅 265m , フレンチ,,"￥20,000～￥29,999","￥20,000～￥29,999",4.3,-,https://tabelog.com/tokyo/A1301/A130102/13002294/,予約可,特になし,JR 有楽町駅 5分、新橋駅 7分 地下鉄 日比谷駅 3分、銀座駅 5分、有楽町駅 7分、内幸町駅 3分 日比谷駅から265m,11:30 - 14:30L.O. 13:30,■定休日無休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.67251073871909,139.75866318430178",03-3539-8087,東京都千代田区内幸町1-1-1 帝国ホテル東京 本館 中2F,818
The Tabelog Award 2024 Bronze 受賞店,ASAHINA Gastronome,茅場町駅 280m , フレンチ,フレンチの神髄を紐解く、比類なき名店。奥深く繊細な一皿と最高峰のワインをご堪能ください。,"￥40,000～￥49,999","￥40,000～￥49,999",4.3,,https://tabelog.com/tokyo/A1302/A130203/13227385/,予約可,※ご予約後の時間変更については、ご希望に添えない場合がございます。あらかじめご了承くださいませ。※5名様以上でのご利用はお電話、またはメールにてお願いをしております。,東京メトロ東西線・東京メトロ日比谷線　茅場町駅　…　徒歩4分 茅場町駅から280m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.68270773871919,139.77932378439033",03-5847-9600,東京都中央区日本橋兜町1-4 M-SQUAREビル 1F,468
The Tabelog Award 2024 Bronze 受賞店,ラチュレ,表参道駅 608m , フレンチ,シェフの想いの込もった料理とおもてなしで幸せなひと時を‥,"￥10,000～￥14,999","￥10,000～￥14,999",4.29,,https://tabelog.com/tokyo/A1303/A130301/13198692/,予約可,,表参道駅 Ｂ１出口：徒歩６分渋谷駅 中央口　ヒカリエ方面：徒歩7分※青山学院大学　西門の近くです。タクシーでお越しの際はお伝えください。 表参道駅から608m,11:30 - 15:30L.O. 13:30,■ 定休日不定休（HPまたは食べログ備考欄に記載しております）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済可 （PayPay、楽天ペイ、au PAY）,"35.66076694082051,139.70852977922843",03-6450-5297,東京都渋谷区渋谷2-2-2 青山ルカビル B1F,2025
The Tabelog Award 2024 Silver 受賞店,コート ドール,白金高輪駅 583m , フレンチ,いつまでも色褪せない、“品格”と“愛情”に満ちたスペシャリテが、至福の時間を運ぶ。,"￥20,000～￥29,999","￥20,000～￥29,999",4.26,月曜日,https://tabelog.com/tokyo/A1316/A131602/13001681/,予約可,,東京メトロ南北線、都営三田線白金高輪駅から徒歩8分 白金高輪駅から583m,12:00 - 14:00,■ 定休日第2・4火曜、8月中旬、年末年始,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.64738563872831,139.7375228840628",03-3455-5145,東京都港区三田5-2-18 三田ハウス 1F,755
The Tabelog Award 2024 Bronze 受賞店,sincere,北参道駅 236m , フレンチ,皿の上に広がるのは、驚きと喜びに満ちた色鮮やかな世界。,"￥20,000～￥29,999","￥20,000～￥29,999",4.26,日曜日,https://tabelog.com/tokyo/A1309/A130901/13194253/,完全予約制,ランチ営業 有り。　別店名「シンシアプラス」での営業となります。,JR原宿駅竹下口より徒歩8分出口を左手に歩道歩いていただきます。5分ほど直進していただきまして、左手にベルエポック美容専門学校を通りすぎ、つきあたりの交差点を右、左とクランクのように通り抜けて、さらに北に向かって直進していただきます。小道を直進し170mほどで、左手地下1階に当店がございます。(入り口に蔦がある建物です。)副都心線北参道駅3番出口より徒歩3分地上右手に進み、サブウェイ様が曲がり角にある最初の交差点を右折して、道を直進してつきあたりまでお進みください。つきあたりを左折して120mほど進み右側地下1階に当店がございます。(入り口に蔦がある建物です。) 北参道駅から236m,18:00 - 20:30,■ 営業時間ランチ営業は別店名「シンシアプラス」での営業となります。■ 定休日隔週月曜日(第1第3第5),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可,"35.6768912530851,139.7042830006413",03-6804-2006,東京都渋谷区千駄ヶ谷3-7-13 原宿東急アパートメントＢ１,494
The Tabelog Award 2024 Bronze 受賞店,レストラン ラ フィネス,新橋駅 280m , フレンチ,豊かな余韻を残す“ラ フィネス”の世界。独自の解釈で分解し、再構築した独創的な一皿を。,"￥60,000～￥79,999","￥60,000～￥79,999",4.26,月曜日、日曜日,https://tabelog.com/tokyo/A1301/A130103/13139171/,完全予約制,電話予約は営業日の１２：００～１８：００が比較的対応が丁寧にできます。前日キャンセルより、キャンセル料が発生いたします。,JR：新橋駅（烏森口）から徒歩5分くらい地下鉄銀座線：新橋駅から徒歩8分くらい地下鉄大江戸線：汐留駅から徒歩8分くらい 新橋駅から280m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66424653872368,139.75666048421974",03-6721-5484,東京都港区新橋4-9-1 新橋プラザビル B1F,226
The Tabelog Award 2024 Bronze 受賞店,薫 HIROO,広尾駅 158m , イノベーティブ、フレンチ、イタリアン,長谷川稔から薫 HIROOへ,"￥50,000～￥59,999","￥50,000～￥59,999",4.22,-,https://tabelog.com/tokyo/A1307/A130703/13238442/,完全予約制,全てのお客様ご予約お時間に一斉スタートとさせて頂きます。もしお遅れになると、申し訳ありませんが途中その時点からお料理の提供とさせて頂きます。ご了承くださいませ。ご予約されたお席の譲渡や、ワインのお持ち込みはお断りしております。,広尾駅から徒歩3分 広尾駅から158m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.6511810387215,139.72370838411084",03-6721-6980,東京都港区南麻布4-5-66 2F,170
,エクアトゥール,麻布十番駅 667m , イノベーティブ、フレンチ,エクアトゥール復活,"￥40,000～￥49,999","￥40,000～￥49,999",4.21,月曜日,https://tabelog.com/tokyo/A1307/A130702/13121866/,予約可,現在ご予約はOMAKASEより承っております。,都営地下鉄・東京メトロ日比谷線「六本木駅」1B出口より徒歩12分都営地下鉄「麻布十番駅」より徒歩13分東京メトロ日比谷線「広尾駅」より徒歩13分 麻布十番駅から667m,18:00 - 23:30,■ 営業時間１回転目：18:00２回転目：20:45ランチ　：12:00（不定期）■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.65704935727112,139.72869022051464",非公開,東京都港区元麻布3-6-34 カーム元麻布 2Ｆ,646
The Tabelog Award 2024 Bronze 受賞店,ナベノ-イズム,浅草（東武・都営・メトロ）駅 456m , フレンチ,ミシュラン☆☆ フランス料理界の俊傑が挑む、江戸食文化との融合,"￥20,000～￥29,999","￥20,000～￥29,999",4.21,月曜日,https://tabelog.com/tokyo/A1311/A131102/13194700/,完全予約制,,・都営浅草線浅草駅A2‐ｂ出口より徒歩3分・都営大江戸線蔵前駅A7出口より徒歩5分 浅草駅（東武・都営・メトロ）から456m,12:00 - 15:00L.O. 13:30,■ 定休日不定休あり,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.70681663870899,139.79540758462258",03-5246-4056,東京都台東区駒形2-1-17 ,591
,CHIUnE,永田町駅 244m , イノベーティブ、フレンチ,,"￥80,000～￥99,999","￥80,000～￥99,999",4.21,-,https://tabelog.com/tokyo/A1308/A130801/13295095/,予約可,,永田町駅から244m,,,カード可 電子マネー不可 QRコード決済不可,"35.67978512583611,139.73698237394478",03-6228-6928,東京都千代田区紀尾井町1-3 東京ガーデンテラス紀尾井町 達磨テラス 3F,84
The Tabelog Award 2024 Bronze 受賞店,レストラン リューズ,六本木駅 301m , フレンチ,四季を愛で、旬を感じ、素材を慈しむ。,"￥20,000～￥29,999","￥20,000～￥29,999",4.15,月曜日,https://tabelog.com/tokyo/A1307/A130701/13122126/,予約可,価格には消費税が含まれております。10%のサービス料を別途加算させて頂きます。ご予約日の前日、当日のキャンセルは、キャンセル料を頂戴致します。アレルギー、お苦手な食材がございましたら、予約時にお申し付けください。男性のタンクトップ、短パン、サンダル等の軽装でのご来店は、ご遠慮下さいませ。,都営大江戸線六本木駅 6番出口より徒歩3分東京メトロ日比谷線六本木駅 6番出口より徒歩3分東京メトロ千代田線乃木坂駅 3番出口より徒歩10分東京メトロ南北線六本木一丁目駅 六本木駅方面出口より徒歩8分 （2番出口より泉ガーデンを通り抜け、六本木駅方面のエスカレーターより地上に出る） 六本木駅から301m,12:00 - 15:00L.O. 料理13:00,■ 定休日不定休日あり　年二回長期休業あり,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy） QRコード決済可 （PayPay、楽天ペイ、au PAY）,"35.66471612059349,139.7334628044936",03-5770-4236,東京都港区六本木4-2-35 VORT六本木Dual's B1F (旧 URABAN STYLE ROPPONGI MIKAWADAI),755
食べログ フレンチ TOKYO 百名店 2023 選出店,銀座 レカン,銀座駅 114m , フレンチ,食材の「美しさ」を追求した記憶に残る一皿を、上質な空間とサーヴィスと共に,"￥20,000～￥29,999","￥20,000～￥29,999",4.14,,https://tabelog.com/tokyo/A1301/A130101/13002444/,予約可,※当レストランのご利用は高校生以上からのご利用とさせていただいております(ランチタイムも同様となります)男性のお客様のドレスコードとしてスマートカジュアルをお奨めいたします。またハーフパンツやサンダルなどの軽装でのご来店もご遠慮いただいております。,地下鉄銀座駅A9出口から徒歩1分。 銀座駅から114m,11:30 - 13:30,■ 定休日第３水曜日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67187303872164,139.76541108429063",03-3561-9706,東京都中央区銀座4-5-5 ミキモトビル Ｂ１Ｆ,775
食べログ フレンチ TOKYO 百名店 2023 選出店,レストラン ラフィナージュ,銀座駅 212m , フレンチ,日本各地から仕入れる食材を、円熟されたフランス料理へ…大切な人と過ごす上質な時間を演出。,"￥30,000～￥39,999","￥30,000～￥39,999",4.14,,https://tabelog.com/tokyo/A1301/A130101/13227264/,予約可,前々日のキャンセルに関しまして、お食事代金の25％前日のキャンセルに関して、お食事代金の50％当日のキャンセルに関して、お食事代金の100％をご請求させて頂きます。,銀座駅より徒歩5分 銀座駅から212m,12:00 - 15:00L.O. 13:30,■ 定休日第3火曜,カード可 電子マネー不可 QRコード決済不可,"35.67011303872263,139.7650381842731",03-6274-6541,東京都中央区銀座5-9-16 GINZA-A-5 2F,214
The Tabelog Award 2024 Bronze 受賞店,オマージュ,浅草（つくばＥＸＰ）駅 637m , フレンチ,根底に流れるのは地元愛と感謝の心。伝統と閃きの交差で進化を続ける、比類なき「浅草フレンチ」,"￥20,000～￥29,999","￥20,000～￥29,999",4.1,月曜日、火曜日,https://tabelog.com/tokyo/A1311/A131102/13008700/,予約可,"予約時にコースを確定します昼・夜 お任せコースのみ昼　税込14,000円（サービス料別）昼　税込28,000円（サービス料別）夜　税込28,000円（サービス料別）夜　税込38,500円（サービス料別）",東京メトロ銀座線「浅草駅」から徒歩１０分ほど。浅草寺を抜けて言問通りを渡り、５６５６会館横を抜け、大きい路地２本目を過ぎた右側にあります。浅草の見番や老舗料亭などが立ち並ぶ通り沿い、右手。住宅街でもあり、間口は狭いので見落とさないように、コンクリート打ちっぱなしの４階建てを目指して。錦糸町と日暮里を結ぶ都バス08系統が、5656会館のある言問通りを通っています。本数は少ないですが、亀戸行きもありました。 浅草駅（つくばＥＸＰ）から637m,11:30 - 15:00L.O. 12:30,■ 定休日月曜日・火曜日（祝祭日は営業),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.718457938702116,139.79701378473902",03-3874-1552,東京都台東区浅草4-10-5 ,667
The Tabelog Award 2024 Bronze 受賞店,ウェスタ,日本橋駅 266m , ステーキ、フレンチ,『 純但馬牛血統 三田最優秀牛 竈炭火焼ステーキ』,"￥40,000～￥49,999","￥40,000～￥49,999",4.09,-,https://tabelog.com/tokyo/A1302/A130202/13185496/,予約可,,東京メトロ銀座線「日本橋」駅 B1出口より徒歩 2 分 日本橋駅から266m,12:00 - 15:00L.O. 14:00,■ 定休日無,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67999413871902,139.77337668436707",03-6262-3355,東京都中央区日本橋3-8-13 華蓮日本橋ビル 1F,250
食べログ フレンチ TOKYO 百名店 2023 選出店,ラ・ブランシュ,表参道駅 673m , フレンチ,時が経っても色褪せない、クラシカルなフレンチ。南青山で30年以上愛され続ける不朽の名店,"￥20,000～￥29,999","￥20,000～￥29,999",4.08,火曜日、水曜日,https://tabelog.com/tokyo/A1303/A130301/13002111/,予約可,,表参道駅から徒歩約10分渋谷駅から徒歩約15分 表参道駅から673m,,,カード可 （VISA、Master、JCB、AMEX、Diners）,"35.659918638711204,139.70880338420955",03-3499-0824,東京都渋谷区渋谷2-3-1 青山ポニーハイム　２Ｆ,481
食べログ フレンチ TOKYO 百名店 2023 選出店,AZUR et MASA UEKI,乃木坂駅 746m , フレンチ,‶エグゼクティブシェフ”植木将仁による「和魂洋才」をコンセプトにしたフレンチレストラン,"￥30,000～￥39,999","￥30,000～￥39,999",4.08,,https://tabelog.com/tokyo/A1307/A130701/13206559/,予約可,※イベントなどにより臨時休業になる場合や日曜・月曜連休とさせて頂く場合がございます。予めご了承下さい。,東京メトロ千代田線 乃木坂駅 徒歩7分東京メトロ千代田線（銀座線・半蔵門線）表参道駅　徒歩10分東京メトロ日比谷線 六本木駅 徒歩10分 東京メトロ日比谷線 広尾駅 徒歩10分 乃木坂駅から746m,18:00 - 23:00,■ 営業時間LUNCH   (12:30 Last in)DINNER (20:30 Last in)■ 定休日月曜日他不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.660999438714654,139.72180288421134",03-6805-1147,東京都港区西麻布2-24-7 西麻布MAビル 1F,471
The Tabelog Award 2024 Bronze 受賞店,ル・マンジュ・トゥー,牛込神楽坂駅 355m , フレンチ,確固たる信念に基づいて、進化し続けるフレンチ。巨匠・谷昇の矜持がほとばしる一皿を味わう,"￥30,000～￥39,999","￥30,000～￥39,999",4.08,日曜日,https://tabelog.com/tokyo/A1309/A130905/13000469/,予約可,,大江戸線牛込神楽坂駅（A1出口）から徒歩6～7分、東京メトロ東西線神楽坂駅（矢来町口）からは徒歩15分程になります。 牛込神楽坂駅から355m,,,カード可 （VISA、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.698045538694494,139.73239978457812",03-3268-5911,東京都新宿区納戸町22 ,306
食べログ フレンチ TOKYO 百名店 2023 選出店,unis,虎ノ門ヒルズ駅 72m , フレンチ、イノベーティブ,全国から届く季節食材を使ったシェフズテーブルでハレの日を華やかに,"￥50,000～￥59,999","￥50,000～￥59,999",4.07,月曜日、火曜日、日曜日,https://tabelog.com/tokyo/A1308/A130802/13253159/,完全予約制,,▼タクシーでお越しのお客様虎ノ門ヒルズ(アンダーズ東京)の車寄せから1番遠い場所にございますので、「桜田通りの虎ノ門三丁目」または「愛宕下通りの愛宕１丁目」の交差点を目指して頂き、虎ノ門ヒルズレジデンシャルタワーの通りにunisはございます。Social Kitchenという隣接するフードラボが目印ですので、建物の左側よりご入店ください。▼地下鉄でお越しのお客様東京メトロ「虎ノ門ヒルズ駅」A1 A2出口 徒歩 約2分東京メトロ「虎ノ門駅」4番出口 徒歩 約5分 虎ノ門ヒルズ駅から72m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.6667770387194,139.7482181842512",不明の為情報お待ちしております,東京都港区虎ノ門1-23-3 虎ノ門ヒルズガーデンハウス 1F,199
